year,variable_name,age,birth_year,project_age_group,project_age_order,metric,value,unit,scale,notes
2015,ahv_ausgaben,87,1928,Silent Generation,1,rentensumme_tausend_chf,52250.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,87,1929,Silent Generation,1,rentensumme_tausend_chf,53100.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,87,1930,Silent Generation,1,rentensumme_tausend_chf,55715.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,87,1931,Silent Generation,1,rentensumme_tausend_chf,56013.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,87,1932,Silent Generation,1,rentensumme_tausend_chf,58298.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,87,1933,Silent Generation,1,rentensumme_tausend_chf,58039.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,87,1934,Silent Generation,1,rentensumme_tausend_chf,59911.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,87,1935,Silent Generation,1,rentensumme_tausend_chf,61168.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,87,1936,Silent Generation,1,rentensumme_tausend_chf,62736.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,87,1937,Silent Generation,1,rentensumme_tausend_chf,63217.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,88,1924,Silent Generation,1,rentensumme_tausend_chf,43036.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,88,1925,Silent Generation,1,rentensumme_tausend_chf,44529.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,88,1926,Silent Generation,1,rentensumme_tausend_chf,45141.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,88,1927,Silent Generation,1,rentensumme_tausend_chf,45032.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,88,1928,Silent Generation,1,rentensumme_tausend_chf,47330.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,88,1929,Silent Generation,1,rentensumme_tausend_chf,48083.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,88,1930,Silent Generation,1,rentensumme_tausend_chf,50583.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,88,1931,Silent Generation,1,rentensumme_tausend_chf,51545.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,88,1932,Silent Generation,1,rentensumme_tausend_chf,52865.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,88,1933,Silent Generation,1,rentensumme_tausend_chf,52726.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,88,1934,Silent Generation,1,rentensumme_tausend_chf,54222.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,88,1935,Silent Generation,1,rentensumme_tausend_chf,56795.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,88,1936,Silent Generation,1,rentensumme_tausend_chf,57481.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,89,1923,Silent Generation,1,rentensumme_tausend_chf,36930.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,89,1924,Silent Generation,1,rentensumme_tausend_chf,38329.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,89,1925,Silent Generation,1,rentensumme_tausend_chf,39521.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,89,1926,Silent Generation,1,rentensumme_tausend_chf,40023.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,89,1927,Silent Generation,1,rentensumme_tausend_chf,40157.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,89,1928,Silent Generation,1,rentensumme_tausend_chf,42080.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,89,1929,Silent Generation,1,rentensumme_tausend_chf,42808.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,89,1930,Silent Generation,1,rentensumme_tausend_chf,45605.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,89,1931,Silent Generation,1,rentensumme_tausend_chf,45801.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,89,1932,Silent Generation,1,rentensumme_tausend_chf,47426.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,89,1933,Silent Generation,1,rentensumme_tausend_chf,47193.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,89,1934,Silent Generation,1,rentensumme_tausend_chf,49807.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,89,1935,Silent Generation,1,rentensumme_tausend_chf,51045.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,90,1922,Silent Generation,1,rentensumme_tausend_chf,31483.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,90,1923,Silent Generation,1,rentensumme_tausend_chf,32326.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,90,1924,Silent Generation,1,rentensumme_tausend_chf,33688.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,90,1925,Silent Generation,1,rentensumme_tausend_chf,34184.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,90,1926,Silent Generation,1,rentensumme_tausend_chf,34903.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,90,1927,Silent Generation,1,rentensumme_tausend_chf,35093.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,90,1928,Silent Generation,1,rentensumme_tausend_chf,36830.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,90,1929,Silent Generation,1,rentensumme_tausend_chf,37985.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,90,1930,Silent Generation,1,rentensumme_tausend_chf,39860.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,90,1931,Silent Generation,1,rentensumme_tausend_chf,40280.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,90,1932,Silent Generation,1,rentensumme_tausend_chf,41605.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,90,1933,Silent Generation,1,rentensumme_tausend_chf,42581.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,90,1934,Silent Generation,1,rentensumme_tausend_chf,44093.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,91,1921,Silent Generation,1,rentensumme_tausend_chf,26683.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,91,1922,Silent Generation,1,rentensumme_tausend_chf,26976.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,91,1923,Silent Generation,1,rentensumme_tausend_chf,27539.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,91,1924,Silent Generation,1,rentensumme_tausend_chf,28680.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,91,1925,Silent Generation,1,rentensumme_tausend_chf,29459.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,91,1926,Silent Generation,1,rentensumme_tausend_chf,29756.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,91,1927,Silent Generation,1,rentensumme_tausend_chf,30097.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,91,1928,Silent Generation,1,rentensumme_tausend_chf,32059.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,91,1929,Silent Generation,1,rentensumme_tausend_chf,32381.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,91,1930,Silent Generation,1,rentensumme_tausend_chf,34209.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,91,1931,Silent Generation,1,rentensumme_tausend_chf,34386.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,91,1932,Silent Generation,1,rentensumme_tausend_chf,36753.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,91,1933,Silent Generation,1,rentensumme_tausend_chf,37014.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,92,1920,Silent Generation,1,rentensumme_tausend_chf,20936.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,92,1921,Silent Generation,1,rentensumme_tausend_chf,22391.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,92,1922,Silent Generation,1,rentensumme_tausend_chf,22580.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,92,1923,Silent Generation,1,rentensumme_tausend_chf,22947.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,92,1924,Silent Generation,1,rentensumme_tausend_chf,24058.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,92,1925,Silent Generation,1,rentensumme_tausend_chf,24703.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,92,1926,Silent Generation,1,rentensumme_tausend_chf,24868.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,92,1927,Silent Generation,1,rentensumme_tausend_chf,25497.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,92,1928,Silent Generation,1,rentensumme_tausend_chf,26636.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,92,1929,Silent Generation,1,rentensumme_tausend_chf,27257.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,92,1930,Silent Generation,1,rentensumme_tausend_chf,28703.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,92,1931,Silent Generation,1,rentensumme_tausend_chf,29514.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,92,1932,Silent Generation,1,rentensumme_tausend_chf,31189.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,93,1919,Silent Generation,1,rentensumme_tausend_chf,13862.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,93,1920,Silent Generation,1,rentensumme_tausend_chf,16876.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,93,1921,Silent Generation,1,rentensumme_tausend_chf,18344.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,93,1922,Silent Generation,1,rentensumme_tausend_chf,18094.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,93,1923,Silent Generation,1,rentensumme_tausend_chf,18926.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,93,1924,Silent Generation,1,rentensumme_tausend_chf,19585.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,93,1925,Silent Generation,1,rentensumme_tausend_chf,20283.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,93,1926,Silent Generation,1,rentensumme_tausend_chf,20648.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,93,1927,Silent Generation,1,rentensumme_tausend_chf,20858.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,93,1928,Silent Generation,1,rentensumme_tausend_chf,21907.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,93,1929,Silent Generation,1,rentensumme_tausend_chf,22023.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,93,1930,Silent Generation,1,rentensumme_tausend_chf,24118.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,93,1931,Silent Generation,1,rentensumme_tausend_chf,24488.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,94,1918,Silent Generation,1,rentensumme_tausend_chf,10465.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,94,1919,Silent Generation,1,rentensumme_tausend_chf,10910.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,94,1920,Silent Generation,1,rentensumme_tausend_chf,13408.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,94,1921,Silent Generation,1,rentensumme_tausend_chf,14368.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,94,1922,Silent Generation,1,rentensumme_tausend_chf,14493.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,94,1923,Silent Generation,1,rentensumme_tausend_chf,14989.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,94,1924,Silent Generation,1,rentensumme_tausend_chf,15655.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,94,1925,Silent Generation,1,rentensumme_tausend_chf,16271.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,94,1926,Silent Generation,1,rentensumme_tausend_chf,16482.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,94,1927,Silent Generation,1,rentensumme_tausend_chf,16733.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,94,1928,Silent Generation,1,rentensumme_tausend_chf,17410.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,94,1929,Silent Generation,1,rentensumme_tausend_chf,17827.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,94,1930,Silent Generation,1,rentensumme_tausend_chf,19470.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,95,1917,Silent Generation,1,rentensumme_tausend_chf,8012.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,95,1918,Silent Generation,1,rentensumme_tausend_chf,8015.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,95,1919,Silent Generation,1,rentensumme_tausend_chf,8387.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,95,1920,Silent Generation,1,rentensumme_tausend_chf,10105.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,95,1921,Silent Generation,1,rentensumme_tausend_chf,11145.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,95,1922,Silent Generation,1,rentensumme_tausend_chf,11185.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,95,1923,Silent Generation,1,rentensumme_tausend_chf,11678.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,95,1924,Silent Generation,1,rentensumme_tausend_chf,12362.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,95,1925,Silent Generation,1,rentensumme_tausend_chf,12666.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,95,1926,Silent Generation,1,rentensumme_tausend_chf,12762.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,95,1927,Silent Generation,1,rentensumme_tausend_chf,12821.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,95,1928,Silent Generation,1,rentensumme_tausend_chf,13807.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,95,1929,Silent Generation,1,rentensumme_tausend_chf,13932.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,96,1916,Silent Generation,1,rentensumme_tausend_chf,5796.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,96,1917,Silent Generation,1,rentensumme_tausend_chf,5960.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,96,1918,Silent Generation,1,rentensumme_tausend_chf,6053.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,96,1919,Silent Generation,1,rentensumme_tausend_chf,6108.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,96,1920,Silent Generation,1,rentensumme_tausend_chf,7629.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,96,1921,Silent Generation,1,rentensumme_tausend_chf,8277.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,96,1922,Silent Generation,1,rentensumme_tausend_chf,8494.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,96,1923,Silent Generation,1,rentensumme_tausend_chf,8836.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,96,1924,Silent Generation,1,rentensumme_tausend_chf,9233.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,96,1925,Silent Generation,1,rentensumme_tausend_chf,9337.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,96,1926,Silent Generation,1,rentensumme_tausend_chf,9327.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,96,1927,Silent Generation,1,rentensumme_tausend_chf,9745.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,96,1928,Silent Generation,1,rentensumme_tausend_chf,10542.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,97,1915,Silent Generation,1,rentensumme_tausend_chf,4085.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,97,1916,Silent Generation,1,rentensumme_tausend_chf,4190.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,97,1917,Silent Generation,1,rentensumme_tausend_chf,4276.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,97,1918,Silent Generation,1,rentensumme_tausend_chf,4205.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,97,1919,Silent Generation,1,rentensumme_tausend_chf,4497.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,97,1920,Silent Generation,1,rentensumme_tausend_chf,5442.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,97,1921,Silent Generation,1,rentensumme_tausend_chf,6003.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,97,1922,Silent Generation,1,rentensumme_tausend_chf,6162.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,97,1923,Silent Generation,1,rentensumme_tausend_chf,6469.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,97,1924,Silent Generation,1,rentensumme_tausend_chf,6730.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,97,1925,Silent Generation,1,rentensumme_tausend_chf,6812.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,97,1926,Silent Generation,1,rentensumme_tausend_chf,6873.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,97,1927,Silent Generation,1,rentensumme_tausend_chf,7287.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,98,1914,Silent Generation,1,rentensumme_tausend_chf,3022.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,98,1915,Silent Generation,1,rentensumme_tausend_chf,2827.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,98,1916,Silent Generation,1,rentensumme_tausend_chf,2988.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,98,1917,Silent Generation,1,rentensumme_tausend_chf,2925.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,98,1918,Silent Generation,1,rentensumme_tausend_chf,3087.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,98,1919,Silent Generation,1,rentensumme_tausend_chf,3164.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,98,1920,Silent Generation,1,rentensumme_tausend_chf,3810.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,98,1921,Silent Generation,1,rentensumme_tausend_chf,4281.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,98,1922,Silent Generation,1,rentensumme_tausend_chf,4469.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,98,1923,Silent Generation,1,rentensumme_tausend_chf,4501.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,98,1924,Silent Generation,1,rentensumme_tausend_chf,4681.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,98,1925,Silent Generation,1,rentensumme_tausend_chf,4839.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,98,1926,Silent Generation,1,rentensumme_tausend_chf,4846.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,99,1913,Silent Generation,1,rentensumme_tausend_chf,1979.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,99,1914,Silent Generation,1,rentensumme_tausend_chf,2046.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,99,1915,Silent Generation,1,rentensumme_tausend_chf,1966.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,99,1916,Silent Generation,1,rentensumme_tausend_chf,1892.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,99,1917,Silent Generation,1,rentensumme_tausend_chf,2010.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,99,1918,Silent Generation,1,rentensumme_tausend_chf,1995.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,99,1919,Silent Generation,1,rentensumme_tausend_chf,2196.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,99,1920,Silent Generation,1,rentensumme_tausend_chf,2592.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,99,1921,Silent Generation,1,rentensumme_tausend_chf,2853.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,99,1922,Silent Generation,1,rentensumme_tausend_chf,3003.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,99,1923,Silent Generation,1,rentensumme_tausend_chf,3048.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,99,1924,Silent Generation,1,rentensumme_tausend_chf,3177.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,99,1925,Silent Generation,1,rentensumme_tausend_chf,3320.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,100,1912,Silent Generation,1,rentensumme_tausend_chf,2869.0,CHF,tausend_chf,altersrenten_ab_65
2013,ahv_ausgaben,100,1913,Silent Generation,1,rentensumme_tausend_chf,3053.0,CHF,tausend_chf,altersrenten_ab_65
2014,ahv_ausgaben,100,1914,Silent Generation,1,rentensumme_tausend_chf,3196.0,CHF,tausend_chf,altersrenten_ab_65
2015,ahv_ausgaben,100,1915,Silent Generation,1,rentensumme_tausend_chf,3202.0,CHF,tausend_chf,altersrenten_ab_65
2016,ahv_ausgaben,100,1916,Silent Generation,1,rentensumme_tausend_chf,3258.0,CHF,tausend_chf,altersrenten_ab_65
2017,ahv_ausgaben,100,1917,Silent Generation,1,rentensumme_tausend_chf,3202.0,CHF,tausend_chf,altersrenten_ab_65
2018,ahv_ausgaben,100,1918,Silent Generation,1,rentensumme_tausend_chf,3261.0,CHF,tausend_chf,altersrenten_ab_65
2019,ahv_ausgaben,100,1919,Silent Generation,1,rentensumme_tausend_chf,3406.0,CHF,tausend_chf,altersrenten_ab_65
2020,ahv_ausgaben,100,1920,Silent Generation,1,rentensumme_tausend_chf,3696.0,CHF,tausend_chf,altersrenten_ab_65
2021,ahv_ausgaben,100,1921,Silent Generation,1,rentensumme_tausend_chf,4015.0,CHF,tausend_chf,altersrenten_ab_65
2022,ahv_ausgaben,100,1922,Silent Generation,1,rentensumme_tausend_chf,4172.0,CHF,tausend_chf,altersrenten_ab_65
2023,ahv_ausgaben,100,1923,Silent Generation,1,rentensumme_tausend_chf,4573.0,CHF,tausend_chf,altersrenten_ab_65
2024,ahv_ausgaben,100,1924,Silent Generation,1,rentensumme_tausend_chf,4835.0,CHF,tausend_chf,altersrenten_ab_65
2012,ahv_ausgaben,65,1947,Babyboomers,2,renten_mittelwert_chf,1815.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,65,1948,Babyboomers,2,renten_mittelwert_chf,1831.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,65,1949,Babyboomers,2,renten_mittelwert_chf,1827.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,65,1950,Babyboomers,2,renten_mittelwert_chf,1826.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,65,1951,Babyboomers,2,renten_mittelwert_chf,1829.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,65,1952,Babyboomers,2,renten_mittelwert_chf,1819.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,65,1953,Babyboomers,2,renten_mittelwert_chf,1816.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,65,1954,Babyboomers,2,renten_mittelwert_chf,1825.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,65,1955,Babyboomers,2,renten_mittelwert_chf,1822.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,65,1956,Babyboomers,2,renten_mittelwert_chf,1838.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,65,1957,Babyboomers,2,renten_mittelwert_chf,1841.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,65,1958,Babyboomers,2,renten_mittelwert_chf,1879.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,65,1959,Babyboomers,2,renten_mittelwert_chf,1872.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,66,1946,Babyboomers,2,renten_mittelwert_chf,1813.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,66,1947,Babyboomers,2,renten_mittelwert_chf,1821.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,66,1948,Babyboomers,2,renten_mittelwert_chf,1821.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,66,1949,Babyboomers,2,renten_mittelwert_chf,1826.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,66,1950,Babyboomers,2,renten_mittelwert_chf,1817.0,CHF,chf,altersrenten_ab_65
2017,ahv_ausgaben,66,1951,Babyboomers,2,renten_mittelwert_chf,1821.0,CHF,chf,altersrenten_ab_65
2018,ahv_ausgaben,66,1952,Babyboomers,2,renten_mittelwert_chf,1811.0,CHF,chf,altersrenten_ab_65
2019,ahv_ausgaben,66,1953,Babyboomers,2,renten_mittelwert_chf,1823.0,CHF,chf,altersrenten_ab_65
2020,ahv_ausgaben,66,1954,Babyboomers,2,renten_mittelwert_chf,1816.0,CHF,chf,altersrenten_ab_65
2021,ahv_ausgaben,66,1955,Babyboomers,2,renten_mittelwert_chf,1830.0,CHF,chf,altersrenten_ab_65
2022,ahv_ausgaben,66,1956,Babyboomers,2,renten_mittelwert_chf,1830.0,CHF,chf,altersrenten_ab_65
2023,ahv_ausgaben,66,1957,Babyboomers,2,renten_mittelwert_chf,1879.0,CHF,chf,altersrenten_ab_65
2024,ahv_ausgaben,66,1958,Babyboomers,2,renten_mittelwert_chf,1870.0,CHF,chf,altersrenten_ab_65
2012,ahv_ausgaben,67,1945,Silent Generation,1,renten_mittelwert_chf,1806.0,CHF,chf,altersrenten_ab_65
2013,ahv_ausgaben,67,1946,Babyboomers,2,renten_mittelwert_chf,1819.0,CHF,chf,altersrenten_ab_65
2014,ahv_ausgaben,67,1947,Babyboomers,2,renten_mittelwert_chf,1812.0,CHF,chf,altersrenten_ab_65
2015,ahv_ausgaben,67,1948,Babyboomers,2,renten_mittelwert_chf,1822.0,CHF,chf,altersrenten_ab_65
2016,ahv_ausgaben,67,1949,Babyboomers,2,renten_mittelwert_chf,1818.0,CHF,chf,altersrenten_ab_65
